Weights,Readable Weights,Total Return,Annual Return,Volatility,Sharpe,Max Drawdown
[0.13092274 0.15651339 0.29788469 0.15130765 0.26337153],"SPY: 13.1%, EEM: 15.7%, TLT: 29.8%, GLD: 15.1%, DBC: 26.3%",0.7243947833616362,0.17918099682224697,0.10314078143776483,1.7372468418844087,-0.09071876462792472
[0.10674206 0.10587599 0.24007723 0.26591511 0.28138961],"SPY: 10.7%, EEM: 10.6%, TLT: 24.0%, GLD: 26.6%, DBC: 28.1%",0.6885492313133921,0.17205780871459558,0.09906162213142894,1.7368765523173015,-0.09106195955990859
[0.1983166  0.26872793 0.29559387 0.10163712 0.13572449],"SPY: 19.8%, EEM: 26.9%, TLT: 29.6%, GLD: 10.2%, DBC: 13.6%",0.7925894809230027,0.1923828919860872,0.11081072244387262,1.7361396780309972,-0.08514611555630136
[0.04952111 0.02114595 0.32739024 0.24472474 0.35721796],"SPY: 5.0%, EEM: 2.1%, TLT: 32.7%, GLD: 24.5%, DBC: 35.7%",0.7225011138510253,0.1788170032041801,0.1030299741733576,1.7355823355182416,-0.10358220574967292
[0.08313952 0.09725875 0.45922301 0.06000175 0.30037697],"SPY: 8.3%, EEM: 9.7%, TLT: 45.9%, GLD: 6.0%, DBC: 30.0%",0.8434915634060534,0.2019660542124951,0.11639642440396092,1.735156859385642,-0.10942010699751459
[0.03071157 0.29120122 0.33482853 0.06429622 0.27896246],"SPY: 3.1%, EEM: 29.1%, TLT: 33.5%, GLD: 6.4%, DBC: 27.9%",0.7970343565488829,0.19323967632447664,0.1113988136470804,1.734665478006562,-0.10415276388240513
[0.32712924 0.11365664 0.32589684 0.19687993 0.03643736],"SPY: 32.7%, EEM: 11.4%, TLT: 32.6%, GLD: 19.7%, DBC: 3.6%",0.8346742548396495,0.20032611299267078,0.11552767205202494,1.7340097782153787,-0.08996117849262053
[0.34156125 0.04102392 0.3257677  0.24023746 0.05140967],"SPY: 34.2%, EEM: 4.1%, TLT: 32.6%, GLD: 24.0%, DBC: 5.1%",0.8145254644625495,0.1965533731391869,0.11337263092857056,1.733693322006646,-0.0893072474738662
[0.21139283 0.28009074 0.30368043 0.09109908 0.11373692],"SPY: 21.1%, EEM: 28.0%, TLT: 30.4%, GLD: 9.1%, DBC: 11.4%",0.8102374267966064,0.19575106841866044,0.11295640302807985,1.7329789473731616,-0.08633932626651863
[0.13925722 0.25440855 0.17633569 0.31208156 0.11791698],"SPY: 13.9%, EEM: 25.4%, TLT: 17.6%, GLD: 31.2%, DBC: 11.8%",0.7710605853925383,0.18827533338732697,0.10865318006074161,1.7328101513648593,-0.11011673649427323
[0.04267822 0.01174468 0.25405275 0.35028211 0.34124223],"SPY: 4.3%, EEM: 1.2%, TLT: 25.4%, GLD: 35.0%, DBC: 34.1%",0.6933803739148237,0.1730477922157637,0.09986823152717567,1.7327611550693651,-0.10193744617100775
[0.05311327 0.35397268 0.17714259 0.29148683 0.12428463],"SPY: 5.3%, EEM: 35.4%, TLT: 17.7%, GLD: 29.1%, DBC: 12.4%",0.8211044843603528,0.19778329912603815,0.11418452517515784,1.7321375100753862,-0.11013151308587343
[0.14456637 0.20883693 0.20019991 0.26219008 0.18420671],"SPY: 14.5%, EEM: 20.9%, TLT: 20.0%, GLD: 26.2%, DBC: 18.4%",0.7208315368376617,0.1785040476050724,0.1030604578588618,1.732032355702595,-0.09451424899175875
[0.17103509 0.10397618 0.23615102 0.25359891 0.23523881],"SPY: 17.1%, EEM: 10.4%, TLT: 23.6%, GLD: 25.4%, DBC: 23.5%",0.6851032057632938,0.17140243132978827,0.0990206030909038,1.7309774529694173,-0.0842440022790013
[0.3081905  0.13889098 0.25931889 0.26897263 0.024627  ],"SPY: 30.8%, EEM: 13.9%, TLT: 25.9%, GLD: 26.9%, DBC: 2.5%",0.8104126005064214,0.19579512169895158,0.11312142927783002,1.7308402391033462,-0.10547463841565652
[0.20661627 0.15266595 0.25154121 0.20263701 0.18653956],"SPY: 20.7%, EEM: 15.3%, TLT: 25.2%, GLD: 20.3%, DBC: 18.7%",0.7138831046307732,0.17714818533742765,0.10238053629416266,1.730291633054553,-0.08364940833427259
[0.23373031 0.09191477 0.28040479 0.2020718  0.19187832],"SPY: 23.4%, EEM: 9.2%, TLT: 28.0%, GLD: 20.2%, DBC: 19.2%",0.7142529500876187,0.1772241334746538,0.10243064428264748,1.7301866518150653,-0.08058490005129337
[0.2593548  0.06937712 0.25239009 0.26097882 0.15789917],"SPY: 25.9%, EEM: 6.9%, TLT: 25.2%, GLD: 26.1%, DBC: 15.8%",0.7120694077595013,0.17679030389071665,0.10219317747038598,1.7299619041784642,-0.08768247702695853
[0.26027161 0.31319458 0.31845058 0.10211115 0.00597207],"SPY: 26.0%, EEM: 31.3%, TLT: 31.8%, GLD: 10.2%, DBC: 0.6%",0.8948933011607756,0.21143247033611576,0.12222737000692553,1.7298291726651385,-0.09412695195686172
[0.22942613 0.22773928 0.26015042 0.16767324 0.11501093],"SPY: 22.9%, EEM: 22.8%, TLT: 26.0%, GLD: 16.8%, DBC: 11.5%",0.7686471569183446,0.18784447567954385,0.10859445045406343,1.729779697711201,-0.08949567700379069
[0.17125459 0.31459474 0.24503535 0.14663739 0.12247794],"SPY: 17.1%, EEM: 31.5%, TLT: 24.5%, GLD: 14.7%, DBC: 12.2%",0.7858012632992057,0.1911426783307105,0.11059255606674646,1.728350307911766,-0.09117110278423446
[0.02717239 0.14205677 0.33863661 0.14862819 0.34350604],"SPY: 2.7%, EEM: 14.2%, TLT: 33.9%, GLD: 14.9%, DBC: 34.4%",0.7494462399413517,0.1841577331373585,0.10668811251809025,1.7261317010002624,-0.10599751912624022
[0.12285886 0.34577995 0.17173628 0.33284904 0.02677587],"SPY: 12.3%, EEM: 34.6%, TLT: 17.2%, GLD: 33.3%, DBC: 2.7%",0.8671840010216292,0.20638995522217238,0.11958655339586687,1.7258625603077677,-0.12524553709961395
[0.21918069 0.29930617 0.32963213 0.05530704 0.09657397],"SPY: 21.9%, EEM: 29.9%, TLT: 33.0%, GLD: 5.5%, DBC: 9.7%",0.8392251361322787,0.20124431995930706,0.11661021422140042,1.7257863841774377,-0.08585855195721315
[0.17551282 0.2307969  0.17967413 0.30729396 0.1067222 ],"SPY: 17.6%, EEM: 23.1%, TLT: 18.0%, GLD: 30.7%, DBC: 10.7%",0.759652200500927,0.18613774238005582,0.10795023063348949,1.7242922158455318,-0.1102334954070242
[0.21810928 0.01137967 0.27441269 0.25756016 0.2385382 ],"SPY: 21.8%, EEM: 1.1%, TLT: 27.4%, GLD: 25.8%, DBC: 23.9%",0.6821579034317111,0.17085806083436672,0.09913820482381967,1.7234330714178425,-0.08005757207131026
[0.15581618 0.22085123 0.38404822 0.02397323 0.21531113],"SPY: 15.6%, EEM: 22.1%, TLT: 38.4%, GLD: 2.4%, DBC: 21.5%",0.8098955425245946,0.19578693452992588,0.11374633073512637,1.7212593431768985,-0.0958436019727863
[0.11859364 0.12762884 0.34092499 0.11997901 0.29287353],"SPY: 11.9%, EEM: 12.8%, TLT: 34.1%, GLD: 12.0%, DBC: 29.3%",0.7358956428076926,0.18155393998221372,0.10551884891019825,1.7205830224391956,-0.09606421408331822
[0.04513914 0.03747569 0.34750053 0.20565703 0.36422762],"SPY: 4.5%, EEM: 3.7%, TLT: 34.8%, GLD: 20.6%, DBC: 36.4%",0.7307180367572002,0.18053915082608638,0.10496461491839965,1.7200001254369293,-0.10505763536269042
[0.19417843 0.32456156 0.20557927 0.24320808 0.03247266],"SPY: 19.4%, EEM: 32.5%, TLT: 20.6%, GLD: 24.3%, DBC: 3.2%",0.8324463541341904,0.20001485607199174,0.11629546731519397,1.7198852258781014,-0.11399448176698435
[0.02327311 0.28668156 0.27821189 0.12624855 0.28558489],"SPY: 2.3%, EEM: 28.7%, TLT: 27.8%, GLD: 12.6%, DBC: 28.6%",0.7551357043357427,0.18530558065621183,0.10775926617513383,1.7196254877519974,-0.10284581368136214
[0.08531957 0.25158552 0.30712878 0.08845069 0.26751543],"SPY: 8.5%, EEM: 25.2%, TLT: 30.7%, GLD: 8.8%, DBC: 26.8%",0.7510653806770651,0.1845263990075856,0.10737011650970818,1.718601087583817,-0.0961847382514992
[0.00322123 0.24763638 0.19828685 0.2854748  0.26538075],"SPY: 0.3%, EEM: 24.8%, TLT: 19.8%, GLD: 28.5%, DBC: 26.5%",0.7376001699007066,0.1818913772283388,0.10588466518398744,1.7178254935431916,-0.10122599398983045
[0.06943294 0.2035972  0.27054445 0.16308875 0.29333666],"SPY: 6.9%, EEM: 20.4%, TLT: 27.1%, GLD: 16.3%, DBC: 29.3%",0.7154156331586752,0.17753669775024686,0.103379397425204,1.7173315203224742,-0.09762443404071908
[0.16366036 0.31316924 0.27523548 0.09031963 0.15761528],"SPY: 16.4%, EEM: 31.3%, TLT: 27.5%, GLD: 9.0%, DBC: 15.8%",0.7765923389419711,0.18947312661706656,0.11038748937592535,1.7164365970115918,-0.08818047863636458
[0.17294655 0.06962568 0.28715626 0.19999694 0.27027457],"SPY: 17.3%, EEM: 7.0%, TLT: 28.7%, GLD: 20.0%, DBC: 27.0%",0.6866821635254827,0.17182199278271154,0.10019150567200324,1.7149357286355682,-0.08653377484009694
[0.26474036 0.20170044 0.43539266 0.0120855  0.08608104],"SPY: 26.5%, EEM: 20.2%, TLT: 43.5%, GLD: 1.2%, DBC: 8.6%",0.9027094540942737,0.21300217634287522,0.12420587349316323,1.7149122690610898,-0.08391182252807206
[0.24442087 0.19679414 0.22816475 0.22436558 0.10625466],"SPY: 24.4%, EEM: 19.7%, TLT: 22.8%, GLD: 22.4%, DBC: 10.6%",0.7460206933627624,0.18356459512018106,0.10704415585520007,1.7148492942341582,-0.09782560911242844
[0.07435968 0.34929206 0.34815272 0.00083757 0.22735798],"SPY: 7.4%, EEM: 34.9%, TLT: 34.8%, GLD: 0.1%, DBC: 22.7%",0.8210969109158615,0.19794750923898033,0.11544592554872336,1.7146340011405392,-0.10330829174522449
[0.27311286 0.24368085 0.30661126 0.11188016 0.06471487],"SPY: 27.3%, EEM: 24.4%, TLT: 30.7%, GLD: 11.2%, DBC: 6.5%",0.8190327932222432,0.1975833600109335,0.11544544833472041,1.7114867919094041,-0.08962402660508872
[0.24009401 0.20126084 0.20967225 0.25565653 0.09331637],"SPY: 24.0%, EEM: 20.1%, TLT: 21.0%, GLD: 25.6%, DBC: 9.3%",0.7487602352427365,0.1841232230575037,0.10760501931797255,1.71110255101967,-0.10399305765212774
[0.03081179 0.34997296 0.18599111 0.24460216 0.18862198],"SPY: 3.1%, EEM: 35.0%, TLT: 18.6%, GLD: 24.5%, DBC: 18.9%",0.7769837536107946,0.18957935343303192,0.11082306544425494,1.7106488858891216,-0.097892699568775
[0.06083874 0.29969195 0.20070528 0.21690063 0.2218634 ],"SPY: 6.1%, EEM: 30.0%, TLT: 20.1%, GLD: 21.7%, DBC: 22.2%",0.735719436266018,0.18159842328894685,0.10635791380933414,1.707427466229687,-0.09611548650379287
[0.11525451 0.23936914 0.28113654 0.11028294 0.25395688],"SPY: 11.5%, EEM: 23.9%, TLT: 28.1%, GLD: 11.0%, DBC: 25.4%",0.725161688983534,0.1795358505633472,0.10518762419757269,1.7068153400453945,-0.09320514867505514
[0.06081705 0.14865601 0.22511603 0.26138868 0.30402223],"SPY: 6.1%, EEM: 14.9%, TLT: 22.5%, GLD: 26.1%, DBC: 30.4%",0.6843266461835147,0.17139554680267674,0.1004454809859184,1.706353985469042,-0.09809019160833699
[0.11863589 0.21562502 0.27382458 0.12980991 0.2621046 ],"SPY: 11.9%, EEM: 21.6%, TLT: 27.4%, GLD: 13.0%, DBC: 26.2%",0.7115413344909405,0.17685406484050636,0.10374139757105952,1.7047588424800912,-0.09280018016626435
[0.2490992  0.26660467 0.25424379 0.15611208 0.07394025],"SPY: 24.9%, EEM: 26.7%, TLT: 25.4%, GLD: 15.6%, DBC: 7.4%",0.7873435495463283,0.1916230851147401,0.11241284315240314,1.7046369413052571,-0.0955613860807778
[0.09134154 0.17989644 0.37107345 0.05895571 0.29873286],"SPY: 9.1%, EEM: 18.0%, TLT: 37.1%, GLD: 5.9%, DBC: 29.9%",0.7660245203828697,0.1875432881920509,0.11009942596107389,1.70339932797068,-0.10440250854957689
[0.29294305 0.16319102 0.21130321 0.32010682 0.01245591],"SPY: 29.3%, EEM: 16.3%, TLT: 21.1%, GLD: 32.0%, DBC: 1.2%",0.7964662488535381,0.1933700905061695,0.11354485503035347,1.703028203739189,-0.11706405883398052
[0.037364   0.29795573 0.19626822 0.23237339 0.23603866],"SPY: 3.7%, EEM: 29.8%, TLT: 19.6%, GLD: 23.2%, DBC: 23.6%",0.7355815182643044,0.18160227464989606,0.10664138945079021,1.7029248735895046,-0.09867137572615747
[0.02675806 0.09880566 0.20224994 0.35707436 0.31511198],"SPY: 2.7%, EEM: 9.9%, TLT: 20.2%, GLD: 35.7%, DBC: 31.5%",0.6864582842532558,0.17184943185586066,0.10098380978468131,1.7017523127942957,-0.10157897964269791
[0.22506698 0.20992442 0.22070259 0.20724329 0.13706272],"SPY: 22.5%, EEM: 21.0%, TLT: 22.1%, GLD: 20.7%, DBC: 13.7%",0.7222986432255374,0.17901337041029605,0.10530358124517043,1.6999741916992608,-0.09415332605870097
[0.21825013 0.4120831  0.33994709 0.00638135 0.02333833],"SPY: 21.8%, EEM: 41.2%, TLT: 34.0%, GLD: 0.6%, DBC: 2.3%",0.9144854339679438,0.2152672953657976,0.1266341095679934,1.699915576460184,-0.0917327392351932
[0.27384816 0.04669369 0.27598163 0.22206081 0.18141571],"SPY: 27.4%, EEM: 4.7%, TLT: 27.6%, GLD: 22.2%, DBC: 18.1%",0.6954892559999193,0.17370019325763303,0.10232581670787885,1.697520712231545,-0.08129851550252798
[0.3573696  0.03762183 0.30954144 0.23958961 0.05587751],"SPY: 35.7%, EEM: 3.8%, TLT: 31.0%, GLD: 24.0%, DBC: 5.6%",0.7849400989296533,0.19122495595923128,0.11266311278168299,1.6973164617755976,-0.09080088758004556
[0.1221759  0.36889799 0.20133654 0.17802106 0.1295685 ],"SPY: 12.2%, EEM: 36.9%, TLT: 20.1%, GLD: 17.8%, DBC: 13.0%",0.7778230645383972,0.1898523445449986,0.1118833414434213,1.6968776771920577,-0.09934662747151957
[0.2743702  0.16845306 0.20246333 0.29705981 0.0576536 ],"SPY: 27.4%, EEM: 16.8%, TLT: 20.2%, GLD: 29.7%, DBC: 5.8%",0.7568931961875145,0.18581472748127822,0.10955190910123011,1.6961340884491423,-0.11129070329296675
[0.27296775 0.13262945 0.26191593 0.19156693 0.14091994],"SPY: 27.3%, EEM: 13.3%, TLT: 26.2%, GLD: 19.2%, DBC: 14.1%",0.7189182115184194,0.17837563252462665,0.10516993761971394,1.6960705365217448,-0.08608990174440123
[0.03539369 0.2691804  0.17964986 0.27690647 0.23886957],"SPY: 3.5%, EEM: 26.9%, TLT: 18.0%, GLD: 27.7%, DBC: 23.9%",0.7249120938793907,0.17955131232619326,0.10588026389437606,1.6957958520514258,-0.09802489378902535
[0.13958129 0.26585234 0.15317854 0.33113663 0.11025119],"SPY: 14.0%, EEM: 26.6%, TLT: 15.3%, GLD: 33.1%, DBC: 11.0%",0.7596937141615756,0.1863592586746395,0.10994312939447135,1.6950514297804848,-0.1155581391822974
[0.32639749 0.17379718 0.37284429 0.0891714  0.03778964],"SPY: 32.6%, EEM: 17.4%, TLT: 37.3%, GLD: 8.9%, DBC: 3.8%",0.8609572367545908,0.20555412627177372,0.12128032497347105,1.6948678717404226,-0.08627553125372234
[0.17805035 0.29901545 0.19162071 0.22226634 0.10904715],"SPY: 17.8%, EEM: 29.9%, TLT: 19.2%, GLD: 22.2%, DBC: 10.9%",0.7565212351166919,0.18575216349345433,0.10960428214051875,1.694752794925565,-0.10444713667092032
[0.22046348 0.23287462 0.30964181 0.07345705 0.16356304],"SPY: 22.0%, EEM: 23.3%, TLT: 31.0%, GLD: 7.3%, DBC: 16.4%",0.759054772478519,0.1862580162904543,0.10991312598849341,1.6945930216738017,-0.08343866609339068
[0.31937653 0.13666622 0.30509764 0.16328454 0.07557507],"SPY: 31.9%, EEM: 13.7%, TLT: 30.5%, GLD: 16.3%, DBC: 7.6%",0.7807641750501335,0.190452904987878,0.11243676886561181,1.6938667564834924,-0.08804966459987817
[0.30831658 0.00904465 0.58339406 0.03202585 0.06721886],"SPY: 30.8%, EEM: 0.9%, TLT: 58.3%, GLD: 3.2%, DBC: 6.7%",1.0213579294294166,0.23417602571998616,0.13827570632948838,1.693544238074496,-0.10335140520220287
[0.01415588 0.07866987 0.40030372 0.12704742 0.3798231 ],"SPY: 1.4%, EEM: 7.9%, TLT: 40.0%, GLD: 12.7%, DBC: 38.0%",0.770302971042963,0.18845104937582735,0.11133706127377009,1.6926174197506374,-0.11569892387091962
[0.25923828 0.01797972 0.16316632 0.48897086 0.07064483],"SPY: 25.9%, EEM: 1.8%, TLT: 16.3%, GLD: 48.9%, DBC: 7.1%",0.7407253321361993,0.18268281273201462,0.10796156475173498,1.692109716565393,-0.12483101038980782
[0.16798294 0.29313478 0.26976614 0.08586053 0.18325562],"SPY: 16.8%, EEM: 29.3%, TLT: 27.0%, GLD: 8.6%, DBC: 18.3%",0.7442408538091352,0.18338985186840123,0.10840046636240785,1.6917810229273968,-0.08883495913795625
[0.26416727 0.08157779 0.20981122 0.29575306 0.14869066],"SPY: 26.4%, EEM: 8.2%, TLT: 21.0%, GLD: 29.6%, DBC: 14.9%",0.6861005256587049,0.1718508617645766,0.10162295204383982,1.6910634685207793,-0.09703919750944034
[0.24300771 0.08479738 0.4260067  0.05492341 0.1912648 ],"SPY: 24.3%, EEM: 8.5%, TLT: 42.6%, GLD: 5.5%, DBC: 19.1%",0.8103942147536387,0.19613643208957954,0.11599332044401804,1.6909286788133722,-0.08965389169497506
[0.19706594 0.32932731 0.18249478 0.26956543 0.02154654],"SPY: 19.7%, EEM: 32.9%, TLT: 18.2%, GLD: 27.0%, DBC: 2.2%",0.8230410763776541,0.19850089148698788,0.1174139265776803,1.690607726636763,-0.12012293743762048
[0.08954164 0.15640581 0.17875715 0.31599363 0.25930176],"SPY: 9.0%, EEM: 15.6%, TLT: 17.9%, GLD: 31.6%, DBC: 25.9%",0.6748510717328491,0.1695820886349316,0.10035282997713318,1.6898585587827795,-0.09150550131656243
[0.01627404 0.04461032 0.2363323  0.34326005 0.35952329],"SPY: 1.6%, EEM: 4.5%, TLT: 23.6%, GLD: 34.3%, DBC: 36.0%",0.6779872323681817,0.17022840191823926,0.10082516412169665,1.6883523414132253,-0.10647746409298786
[0.20929121 0.20652055 0.21765265 0.19764652 0.16888908],"SPY: 20.9%, EEM: 20.7%, TLT: 21.8%, GLD: 19.8%, DBC: 16.9%",0.6999065885708826,0.17464318312841134,0.10345172842600865,1.6881610948948105,-0.08987580770683523
[0.05839589 0.32104576 0.1958629  0.20229568 0.22239978],"SPY: 5.8%, EEM: 32.1%, TLT: 19.6%, GLD: 20.2%, DBC: 22.2%",0.7309645416637383,0.18080287813555374,0.10710765764286283,1.6880481014571196,-0.09710715842184592
[0.14587704 0.23299005 0.16196549 0.29911444 0.16005297],"SPY: 14.6%, EEM: 23.3%, TLT: 16.2%, GLD: 29.9%, DBC: 16.0%",0.7137944543114589,0.1774059438339395,0.10510708052818138,1.6878591141761692,-0.10549414386592149
[0.38174846 0.04228512 0.42506892 0.14100871 0.00988879],"SPY: 38.2%, EEM: 4.2%, TLT: 42.5%, GLD: 14.1%, DBC: 1.0%",0.8989103941553509,0.21258150425869018,0.12595982503083455,1.6876929148373374,-0.08658891314688444
[0.27718273 0.10184628 0.3088967  0.14667147 0.16540284],"SPY: 27.7%, EEM: 10.2%, TLT: 30.9%, GLD: 14.7%, DBC: 16.5%",0.7264672198488251,0.17993115932988737,0.10661516249679184,1.6876695126296102,-0.08032110457026131
[0.14926458 0.16239409 0.1449597  0.38596381 0.15741782],"SPY: 14.9%, EEM: 16.2%, TLT: 14.5%, GLD: 38.6%, DBC: 15.7%",0.7084712247291645,0.1763461540031288,0.10449881204294087,1.6875421888113358,-0.11206471253536054
[0.07644456 0.05012744 0.19013834 0.38114881 0.30214085],"SPY: 7.6%, EEM: 5.0%, TLT: 19.0%, GLD: 38.1%, DBC: 30.2%",0.6593619930965362,0.16644713320197724,0.09865594892611051,1.6871474555137034,-0.09486345568042898
[0.15357149 0.13768581 0.19294096 0.27655721 0.23924453],"SPY: 15.4%, EEM: 13.8%, TLT: 19.3%, GLD: 27.7%, DBC: 23.9%",0.6600438280121776,0.16659710806268765,0.09881326521440432,1.6859791820582635,-0.08794748579016132
[0.22897601 0.19240606 0.19293598 0.25470766 0.1309743 ],"SPY: 22.9%, EEM: 19.2%, TLT: 19.3%, GLD: 25.5%, DBC: 13.1%",0.707302888395011,0.17614662101944073,0.10460802575058453,1.6838729127669867,-0.10126738579208172
[0.11049351 0.21054262 0.33665658 0.0573651  0.28494218],"SPY: 11.0%, EEM: 21.1%, TLT: 33.7%, GLD: 5.7%, DBC: 28.5%",0.7380410535136488,0.18223914976217864,0.10823013218201273,1.683811578976024,-0.10044027804625721
[0.22770069 0.20876679 0.24427271 0.15577669 0.16348311],"SPY: 22.8%, EEM: 20.9%, TLT: 24.4%, GLD: 15.6%, DBC: 16.3%",0.7099153212201426,0.1766760178022345,0.10495292726814158,1.6833834215109542,-0.0861177552551261
[0.27068707 0.12436847 0.187595   0.32494012 0.09240933],"SPY: 27.1%, EEM: 12.4%, TLT: 18.8%, GLD: 32.5%, DBC: 9.2%",0.717701323124901,0.1782175924147957,0.10588503701437575,1.6831234841104088,-0.10976833598584212
[0.1372839  0.27263914 0.24615625 0.11881737 0.22510334],"SPY: 13.7%, EEM: 27.3%, TLT: 24.6%, GLD: 11.9%, DBC: 22.5%",0.7098038334836922,0.17666753087818224,0.10507195038939034,1.681395750468731,-0.09162655415390919
[0.01477808 0.25378162 0.13050743 0.43048462 0.17044825],"SPY: 1.5%, EEM: 25.4%, TLT: 13.1%, GLD: 43.0%, DBC: 17.0%",0.7756619098649284,0.18955017437656657,0.1127694520885485,1.680864550336988,-0.11720327786305695
[0.24030675 0.02869271 0.34492361 0.14768476 0.23839218],"SPY: 24.0%, EEM: 2.9%, TLT: 34.5%, GLD: 14.8%, DBC: 23.8%",0.7117713565242079,0.1770707534289568,0.10535746309033259,1.6806664495816293,-0.08326133018077087
[0.07764271 0.30225571 0.24298294 0.12172686 0.25539178],"SPY: 7.8%, EEM: 30.2%, TLT: 24.3%, GLD: 12.2%, DBC: 25.5%",0.7180969646545354,0.1783208730764084,0.10611458136485488,1.6804558881807756,-0.09711644634325411
[0.18835943 0.21836994 0.25758923 0.12580887 0.20987253],"SPY: 18.8%, EEM: 21.8%, TLT: 25.8%, GLD: 12.6%, DBC: 21.0%",0.700620092417793,0.17484426507939035,0.10406305049496134,1.680176241689707,-0.08668792621331867
[0.16001396 0.29937495 0.15892755 0.28860637 0.09307718],"SPY: 16.0%, EEM: 29.9%, TLT: 15.9%, GLD: 28.9%, DBC: 9.3%",0.7623860324481744,0.18700574577619133,0.11135945352901332,1.6792983428880541,-0.1149514702309744
[0.12150508 0.36611993 0.20788629 0.14609327 0.15839544],"SPY: 12.2%, EEM: 36.6%, TLT: 20.8%, GLD: 14.6%, DBC: 15.8%",0.7530907851998472,0.18520623778469886,0.1102977536220111,1.679147867502344,-0.0929121654105205
[0.07004165 0.25055793 0.22606032 0.17486933 0.27847076],"SPY: 7.0%, EEM: 25.1%, TLT: 22.6%, GLD: 17.5%, DBC: 27.8%",0.6936153563705383,0.17344547384865633,0.1033185209600198,1.6787452262869007,-0.0974714287318349
[0.35078953 0.1237196  0.34050268 0.14174602 0.04324218],"SPY: 35.1%, EEM: 12.4%, TLT: 34.1%, GLD: 14.2%, DBC: 4.3%",0.8165416581884455,0.19740352002261805,0.1176302301676165,1.6781699716248881,-0.08784548684673354
[0.10907506 0.04187142 0.16487095 0.42030362 0.26387895],"SPY: 10.9%, EEM: 4.2%, TLT: 16.5%, GLD: 42.0%, DBC: 26.4%",0.656792987756726,0.16597540160419927,0.09890768413809624,1.6780839936810388,-0.09598108289254148
[0.23789415 0.25474426 0.21658379 0.18550159 0.10527621],"SPY: 23.8%, EEM: 25.5%, TLT: 21.7%, GLD: 18.6%, DBC: 10.5%",0.7370417159688147,0.18208576716322117,0.10858981133029921,1.6768218392917935,-0.09826965303686441
[0.08705163 0.18648283 0.12504887 0.44454952 0.15686715],"SPY: 8.7%, EEM: 18.6%, TLT: 12.5%, GLD: 44.5%, DBC: 15.7%",0.7379413551036116,0.18225678715994115,0.10878221517101197,1.675428165104221,-0.11899463999597149
[0.31445412 0.05016169 0.34603666 0.14520024 0.14414728],"SPY: 31.4%, EEM: 5.0%, TLT: 34.6%, GLD: 14.5%, DBC: 14.4%",0.7506451617891317,0.18477181920224428,0.11029302453493788,1.675281097615684,-0.07885882166884772
[0.26245143 0.16538471 0.24317173 0.18065848 0.14833364],"SPY: 26.2%, EEM: 16.5%, TLT: 24.3%, GLD: 18.1%, DBC: 14.8%",0.70258297340914,0.17527453422284628,0.10466965066953902,1.6745497200159731,-0.08704109083817402
[0.23120967 0.04150411 0.20815685 0.30195087 0.2171785 ],"SPY: 23.1%, EEM: 4.2%, TLT: 20.8%, GLD: 30.2%, DBC: 21.7%",0.6448699688606347,0.1635553379660346,0.09767315541023935,1.674516782826171,-0.08821470524738828
[0.2749987  0.27439176 0.2369691  0.17309102 0.04054943],"SPY: 27.5%, EEM: 27.4%, TLT: 23.7%, GLD: 17.3%, DBC: 4.1%",0.7878590082610888,0.19197449727277632,0.11470506316911508,1.6736357748196282,-0.10328364549454949
[0.34372728 0.10656221 0.24200423 0.27769562 0.03001066],"SPY: 34.4%, EEM: 10.7%, TLT: 24.2%, GLD: 27.8%, DBC: 3.0%",0.766201515234489,0.18780428477731478,0.11224551128566758,1.6731563037683375,-0.10694534637784525
[0.3218119  0.16831792 0.27337676 0.17587311 0.06062031],"SPY: 32.2%, EEM: 16.8%, TLT: 27.3%, GLD: 17.6%, DBC: 6.1%",0.7679085607708827,0.18813923877094405,0.1124472155595415,1.6731338151394521,-0.09377712132938532
[0.19458658 0.06578321 0.12686385 0.60536766 0.0073987 ],"SPY: 19.5%, EEM: 6.6%, TLT: 12.7%, GLD: 60.5%, DBC: 0.7%",0.8230339165875702,0.19865334247829958,0.1188419570941372,1.6715758250341006,-0.1457882888064217
[0.32372127 0.12659643 0.20984334 0.31925912 0.02057984],"SPY: 32.4%, EEM: 12.7%, TLT: 21.0%, GLD: 31.9%, DBC: 2.1%",0.7659813286589321,0.18777692730201773,0.11238559035866998,1.6708274317262746,-0.11541145282017251
[0.10212445 0.19539634 0.28050631 0.12014539 0.30182751],"SPY: 10.2%, EEM: 19.5%, TLT: 28.1%, GLD: 12.0%, DBC: 30.2%",0.689407770600212,0.17266417622435845,0.10339423118333459,1.6699594769286221,-0.09598887207631934
[0.21304886 0.20066682 0.18435319 0.24858333 0.1533478 ],"SPY: 21.3%, EEM: 20.1%, TLT: 18.4%, GLD: 24.9%, DBC: 15.3%",0.6896158379494206,0.17269893326972588,0.1034202469693937,1.6698754676232266,-0.0994083465995712
[0.0770469  0.38439916 0.3023134  0.0060115  0.23022904],"SPY: 7.7%, EEM: 38.4%, TLT: 30.2%, GLD: 0.6%, DBC: 23.0%",0.7777869968465629,0.19007769295525698,0.11384534346702445,1.669613241672141,-0.1044523963134173
[0.1481044  0.30928803 0.26449535 0.07079594 0.20731628],"SPY: 14.8%, EEM: 30.9%, TLT: 26.4%, GLD: 7.1%, DBC: 20.7%",0.7286576546866514,0.18049415033865837,0.10811328893316799,1.6694908842356448,-0.09172261325783138
